,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
10221,Car,4.0,1.0,Petrol,1360.0
10222,Car,1.0,1.0,Petrol,1596.0
10223,Motorcycle over 500cc,2.0,1.0,Petrol,600.0
10224,Car,2.0,1.0,Petrol,1199.0
10225,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
10226,Car,11.0,1.0,Petrol,1598.0
10229,Car,15.0,1.0,Petrol,988.0
10230,Car,2.0,1.0,Petrol,3600.0
10231,Car,6.0,1.0,Petrol,1850.0
10234,Car,4.0,1.0,Heavy oil,1753.0
10235,Motorcycle over 500cc,3.0,1.0,Petrol,1171.0
10237,Car,2.0,1.0,Petrol,1299.0
10238,Van / Goods 3.5 tonnes mgw or under,5.0,1.0,Heavy oil,2496.0
10239,Car,5.0,1.0,Petrol,1600.0
10241,Car,10.0,1.0,Petrol,1299.0
10242,Car,9.0,1.0,Petrol,1360.0
10243,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
10244,Car,11.0,1.0,Heavy oil,1870.0
10245,Car,1.0,1.0,Petrol,1389.0
10246,Car,4.0,1.0,Petrol,1149.0
10248,Motorcycle 50cc and under,6.0,1.0,Petrol,49.0
10249,Car,6.0,1.0,Petrol,1796.0
10250,Car,1.0,1.0,Petrol,1390.0
10251,Car,7.0,1.0,Petrol,1299.0
10252,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
10255,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
10259,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
10260,Car,9.0,1.0,Petrol,993.0
10268,Car,6.0,1.0,Petrol,1298.0
10269,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
10270,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
10271,Car,9.0,1.0,Petrol,1597.0
10274,Car,12.0,1.0,Petrol,1598.0
10275,Car,4.0,1.0,Petrol,1598.0
10276,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
10277,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,5883.0
10279,Car,7.0,1.0,Petrol,1988.0
10280,Car,15.0,1.0,Petrol,954.0
10282,Car,1.0,1.0,Petrol,1998.0
10283,Car,7.0,1.0,Heavy oil,1700.0
10285,Car,17.0,1.0,Petrol,1595.0
10286,Car,17.0,1.0,Petrol,1595.0
10287,Car,4.0,1.0,Petrol,989.0
10288,Car,4.0,1.0,Petrol,1596.0
10289,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,49.0
10293,Car,11.0,1.0,Petrol,1598.0
10294,Car,10.0,1.0,Heavy oil,1905.0
10295,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,385.0
10296,Car,19.0,1.0,Petrol,998.0
10297,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
10298,Motorcycle over 500cc,4.0,1.0,Petrol,553.0
10299,Car,1.0,1.0,Heavy oil,1900.0
10302,Car,4.0,1.0,Petrol,1596.0
10303,Car,6.0,1.0,Petrol,1396.0
10306,Motorcycle over 500cc,6.0,1.0,Petrol,1157.0
10307,Car,4.0,1.0,Petrol,1997.0
10308,Car,3.0,1.0,Petrol,1242.0
10312,Car,4.0,1.0,Petrol,1997.0
10318,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
10319,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,3900.0
10320,Car,9.0,1.0,Petrol,1390.0
10321,Car,2.0,1.0,Petrol,1796.0
10322,Car,9.0,1.0,Petrol,1589.0
10324,Car,11.0,1.0,Petrol,1998.0
10325,Car,4.0,1.0,Petrol,2198.0
10326,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
10327,Car,1.0,1.0,Petrol,998.0
10328,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,-1.0
10331,Car,3.0,1.0,Heavy oil,1997.0
10334,Car,12.0,1.0,Petrol,2792.0
10335,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
10337,Car,6.0,1.0,Petrol,899.0
10338,Car,6.0,1.0,Petrol,899.0
10342,Car,10.0,1.0,Petrol,1391.0
10343,Car,12.0,1.0,Petrol,1597.0
10344,Car,12.0,1.0,Petrol,1781.0
10345,Car,16.0,1.0,Petrol,1367.0
10346,Car,4.0,1.0,Petrol,1299.0
10347,Car,15.0,1.0,Petrol,999.0
10348,Car,17.0,1.0,Petrol,1781.0
10350,Car,3.0,1.0,Heavy oil,1995.0
10351,Car,3.0,1.0,Petrol,1242.0
10352,Car,14.0,1.0,Petrol,1998.0
10354,Motorcycle over 500cc,3.0,1.0,Petrol,647.0
10355,Car,10.0,1.0,Petrol,1796.0
10356,Car,7.0,1.0,Petrol,1389.0
10357,Car,11.0,1.0,Petrol,998.0
10358,Car,7.0,1.0,Petrol,1299.0
10359,Car,5.0,1.0,Petrol,1242.0
10360,Car,3.0,1.0,Petrol,2324.0
10361,Car,17.0,1.0,Petrol,1270.0
10363,Car,3.0,1.0,Petrol,2972.0
10365,Car,8.0,1.0,Petrol,1590.0
10366,Motorcycle over 500cc,2.0,1.0,Petrol,749.0
10367,Car,5.0,1.0,Heavy oil,1896.0
10369,Car,4.0,1.0,Petrol,1242.0
10370,Car,4.0,1.0,Petrol,1242.0
10373,Car,15.0,1.0,Petrol,1973.0
10376,Car,8.0,1.0,Petrol,3969.0
10378,Car,4.0,1.0,Petrol,1997.0
10379,Car,3.0,1.0,Petrol,1796.0
10380,Car,3.0,1.0,Petrol,1796.0
10381,Car,3.0,1.0,Petrol,1389.0
10383,Car,9.0,1.0,Petrol,1994.0
10384,Car,7.0,1.0,Petrol,1242.0
10385,Car,3.0,1.0,Petrol,998.0
10386,Car,3.0,1.0,Petrol,998.0
10387,Motorcycle 50cc and under,4.0,1.0,Petrol,49.0
10388,Car,11.0,1.0,Petrol,998.0
10390,Car,18.0,1.0,Heavy oil,1997.0
10391,Car,6.0,1.0,Petrol,1600.0
10394,Car,20.0,1.0,Petrol,1766.0
10395,Car,20.0,1.0,Petrol,1766.0
10396,Car,20.0,1.0,Petrol,1766.0
10397,Car,6.0,1.0,Petrol,1595.0
10398,Car,4.0,1.0,Petrol,2979.0
10399,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
10400,Car,13.0,1.0,Petrol,1587.0
10402,Car,3.0,1.0,Petrol,1796.0
10404,Car,11.0,1.0,Petrol,1324.0
10405,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
10406,Car,4.0,1.0,Petrol,1299.0
10407,Car,11.0,1.0,Petrol,1590.0
10408,Car,12.0,1.0,Petrol,954.0
10409,Car,12.0,1.0,Petrol,1997.0
10410,Car,14.0,1.0,Petrol,1124.0
10411,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
10413,Car,13.0,1.0,Petrol,1171.0
10414,Car,13.0,1.0,Petrol,1171.0
10415,Car,16.0,1.0,Petrol,1905.0
10416,Car,13.0,1.0,Petrol,2594.0
10417,Car,13.0,1.0,Petrol,2594.0
10418,Car,16.0,1.0,Petrol,1997.0
10419,Car,12.0,1.0,Petrol,1764.0
10420,Car,12.0,1.0,Petrol,1764.0
10421,Car,12.0,1.0,Petrol,1764.0
10422,Car,12.0,1.0,Petrol,1764.0
10423,Car,3.0,1.0,Petrol,1596.0
10424,Car,11.0,1.0,Petrol,998.0
10425,Car,18.0,1.0,Petrol,1392.0
10426,Car,12.0,1.0,Petrol,1390.0
10428,Car,13.0,1.0,Petrol,1195.0
10429,Car,9.0,1.0,Petrol,1598.0
10431,Car,5.0,1.0,Petrol,998.0
10432,Car,4.0,1.0,Petrol,1397.0
10433,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
10436,Car,1.0,1.0,Petrol,1364.0
10437,Car,9.0,1.0,Petrol,2498.0
10440,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
10442,Car,2.0,1.0,Petrol,1796.0
10443,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
10447,Car,11.0,1.0,Petrol,1996.0
10448,Car,11.0,1.0,Petrol,1996.0
10449,Car,11.0,1.0,Petrol,1996.0
10450,Car,11.0,1.0,Petrol,1996.0
10451,Car,11.0,1.0,Petrol,1996.0
10452,Car,11.0,1.0,Petrol,1996.0
10453,Car,11.0,1.0,Petrol,1597.0
10454,Car,3.0,1.0,Petrol,1199.0
10455,Car,5.0,1.0,Petrol,1360.0
10456,Car,5.0,1.0,Petrol,1360.0
10457,Car,5.0,1.0,Petrol,1199.0
10460,Car,1.0,1.0,Petrol,5972.0
10461,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1753.0
10462,Car,1.0,1.0,Petrol,998.0
10464,Motorcycle over 125cc and up to 500cc,8.0,1.0,Petrol,198.0
10465,Car,1.0,1.0,Petrol,1388.0
10467,Car,8.0,1.0,Petrol,1597.0
10471,Car,10.0,1.0,Petrol,998.0
10472,Car,1.0,1.0,Petrol,1397.0
10473,Car,4.0,1.0,Petrol,1587.0
10475,Car,11.0,1.0,Petrol,1493.0
10476,Car,8.0,1.0,Petrol,1781.0
10477,Car,6.0,1.0,Petrol,1360.0
10478,Car,4.0,1.0,Petrol,1796.0
10479,Car,8.0,1.0,Petrol,1399.0
10480,Car,6.0,1.0,Petrol,1998.0
10481,Car,6.0,1.0,Petrol,1998.0
10482,Car,6.0,1.0,Petrol,1332.0
10483,Car,9.0,1.0,Petrol,1597.0
10484,Car,9.0,1.0,Petrol,1597.0
10485,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
10486,Goods 7.5 tonnes mgw and over,4.0,1.0,Heavy oil,6370.0
10487,Car,7.0,1.0,Petrol,1598.0
10488,Car,9.0,1.0,Petrol,1392.0
10489,Car,10.0,1.0,Petrol,1796.0
10490,Car,20.0,1.0,Petrol,1270.0
10491,Car,5.0,1.0,Heavy oil,1974.0
10492,Car,12.0,1.0,Petrol,1597.0
10493,Car,5.0,1.0,Heavy oil,3226.0
10494,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
10496,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
10497,Car,6.0,1.0,Petrol,998.0
10498,Car,3.0,1.0,Petrol,1339.0
10502,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
10506,Car,7.0,1.0,Petrol,1360.0
10507,Car,7.0,1.0,Petrol,1996.0
10508,Car,3.0,1.0,Petrol,1298.0
10509,Car,10.0,1.0,Petrol,998.0
10512,Car,6.0,1.0,Heavy oil,1896.0
10513,Car,7.0,1.0,Petrol,1799.0
10516,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
10517,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
10518,Car,9.0,1.0,Petrol,1840.0
10519,Car,12.0,1.0,Petrol,1796.0
10520,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
10522,Car,15.0,1.0,Heavy oil,2496.0
10524,Car,5.0,1.0,Petrol,1796.0
10525,Car,11.0,1.0,Petrol,1996.0
10526,Car,15.0,1.0,Petrol,1985.0
10528,Car,4.0,1.0,Petrol,1598.0
10531,Car,2.0,1.0,Petrol,1796.0
10534,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2402.0
10535,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2402.0
10536,Goods 7.5 tonnes mgw and over,11.0,1.0,Heavy oil,9603.0
10538,Car,3.0,1.0,Heavy oil,2685.0
10541,Car,10.0,1.0,Petrol,1796.0
10543,Motorcycle 125cc and under,5.0,1.0,Petrol,85.0
10545,Car,12.0,1.0,Heavy oil,2497.0
10546,Motorcycle 50cc and under,4.0,1.0,Petrol,49.0
10547,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
10548,Car,6.0,1.0,Petrol,1149.0
10549,Car,6.0,1.0,Petrol,1149.0
10550,Car,13.0,1.0,Petrol,1590.0
10551,Car,4.0,1.0,Heavy oil,1896.0
10552,Car,5.0,1.0,Petrol,1796.0
10554,Car,2.0,1.0,Petrol,1999.0
10555,Car,2.0,1.0,Petrol,1999.0
10556,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
10557,Car,12.0,1.0,Petrol,1392.0
10558,Car,10.0,1.0,Petrol,998.0
10559,Motorcycle 125cc and under,1.0,1.0,Petrol,49.0
10561,Car,2.0,1.0,Petrol,998.0
10562,Motorcycle over 500cc,3.0,1.0,Petrol,582.0
10563,Car,6.0,1.0,Petrol,1396.0
10564,Car,3.0,1.0,Petrol,1339.0
10565,Car,5.0,1.0,Petrol,1997.0
10570,Car,5.0,1.0,Petrol,1299.0
10571,Car,13.0,1.0,Petrol,1118.0
10572,Car,13.0,1.0,Petrol,1118.0
10577,Car,9.0,1.0,Petrol,1597.0
10580,Car,11.0,1.0,Petrol,998.0
10581,Car,11.0,1.0,Petrol,998.0
10582,Motorcycle over 500cc,5.0,1.0,Petrol,749.0
10585,Car,8.0,1.0,Petrol,1120.0
10586,Car,15.0,1.0,Petrol,1998.0
10588,Car,6.0,1.0,Heavy oil,1868.0
10589,Car,12.0,1.0,Petrol,1998.0
10590,Car,5.0,1.0,Petrol,1762.0
10591,Car,5.0,1.0,Petrol,1762.0
10594,Car,5.0,1.0,Heavy oil,1686.0
10595,Car,1.0,1.0,Heavy oil,2685.0
10596,Car,5.0,1.0,Petrol,998.0
10597,Car,8.0,1.0,Petrol,1731.0
10598,Car,2.0,1.0,Petrol,1198.0
10599,Car,16.0,1.0,Petrol,1360.0
10600,Car,9.0,1.0,Heavy oil,1686.0
10601,Car,10.0,1.0,Petrol,1390.0
10604,Car,5.0,1.0,Petrol,1497.0
10605,Car,5.0,1.0,Petrol,1497.0
10607,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2151.0
10610,Car,11.0,1.0,Petrol,1797.0
10611,Car,11.0,1.0,Petrol,1797.0
10612,Car,5.0,1.0,Petrol,1199.0
10613,Car,5.0,1.0,Petrol,1199.0
10615,Car,8.0,1.0,Petrol,1120.0
10616,Car,8.0,1.0,Petrol,1120.0
10618,Car,8.0,1.0,Petrol,1390.0
10620,Car,2.0,1.0,Heavy oil,1870.0
10622,Car,20.0,1.0,Petrol,1597.0
10623,Motorcycle 50cc and under,4.0,1.0,Petrol,49.0
10625,Car,1.0,1.0,Heavy oil,1753.0
10626,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
10627,Car,5.0,1.0,Petrol,1796.0
10629,Car,5.0,1.0,Petrol,1598.0
10630,Car,5.0,1.0,Petrol,1598.0
10632,Car,10.0,1.0,Petrol,1587.0
10633,Car,7.0,1.0,Petrol,1581.0
10634,Car,7.0,1.0,Petrol,1581.0
10637,Car,2.0,1.0,Petrol,1796.0
10639,Car,9.0,1.0,Petrol,1242.0
10640,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
10642,Car,4.0,1.0,Petrol,1242.0
10643,Car,8.0,1.0,Petrol,1242.0
10644,Car,8.0,1.0,Petrol,1242.0
10647,Car,4.0,1.0,Petrol,998.0
10648,Car,2.0,1.0,Petrol,1598.0
10649,Car,8.0,1.0,Petrol,1849.0
10651,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
10652,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
10653,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
10654,Motorcycle over 500cc,26.0,1.0,Petrol,653.0
10655,Car,7.0,1.0,Petrol,1597.0
10656,Car,8.0,1.0,Petrol,1242.0
10657,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,9200.0
10658,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,9200.0
10659,Car,9.0,1.0,Petrol,1783.0
10661,Car,7.0,1.0,Petrol,1998.0
10662,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
10663,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
10665,Car,9.0,1.0,Petrol,1597.0
10666,Car,8.0,1.0,Heavy oil,1700.0
10667,Car,9.0,1.0,Petrol,1196.0
10668,Car,4.0,1.0,Petrol,1596.0
10669,Car,3.0,1.0,Petrol,1796.0
10670,Car,3.0,1.0,Petrol,1796.0
10671,Car,6.0,1.0,Heavy oil,1753.0
10672,Car,2.0,1.0,Petrol,1596.0
10673,Car,2.0,1.0,Petrol,1596.0
10674,Car,13.0,1.0,Petrol,1590.0
10675,Car,5.0,1.0,Petrol,1343.0
10676,Car,7.0,1.0,Petrol,2494.0
10678,Car,6.0,1.0,Petrol,1396.0
10679,Car,5.0,1.0,Petrol,1598.0
10683,Car,7.0,1.0,Petrol,1998.0
10686,Car,3.0,1.0,Petrol,1299.0
10687,Car,2.0,1.0,Petrol,1796.0
10688,Car,2.0,1.0,Petrol,1796.0
10689,Car,2.0,1.0,Petrol,1796.0
10690,Car,2.0,1.0,Petrol,1598.0
10691,Car,13.0,1.0,Petrol,1195.0
10693,Motorcycle over 125cc and up to 500cc,14.0,1.0,Petrol,398.0
10694,Car,6.0,1.0,Petrol,1396.0
10697,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,9200.0
10698,Car,15.0,1.0,Petrol,1392.0
10699,Car,15.0,1.0,Petrol,1392.0
10700,Car,15.0,1.0,Petrol,1392.0
10701,Car,1.0,1.0,Petrol,1997.0
10702,Car,8.0,1.0,Heavy oil,1998.0
10704,Car,2.0,1.0,Petrol,998.0
10705,Car,2.0,1.0,Petrol,998.0
10707,Car,2.0,1.0,Petrol,1390.0
10708,Car,6.0,1.0,Petrol,1997.0
10709,Car,4.0,1.0,Petrol,1149.0
10710,Car,5.0,1.0,Petrol,1600.0
10711,Motorcycle 125cc and under,2.0,1.0,Petrol,100.0
10712,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
10715,Motorcycle over 500cc,2.0,1.0,Petrol,749.0
10716,Car,12.0,1.0,Petrol,1781.0
10719,Car,5.0,1.0,Petrol,2967.0
10722,Car,7.0,1.0,Petrol,1396.0
10723,Car,6.0,1.0,Petrol,1124.0
10725,Car,6.0,1.0,Petrol,1796.0
10726,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
10728,Car,1.0,1.0,Petrol,1769.0
10729,Car,10.0,1.0,Heavy oil,1905.0
10730,Car,8.0,1.0,Petrol,1390.0
10731,Motorcycle over 500cc,7.0,1.0,Petrol,998.0
10732,Car,16.0,1.0,Petrol,1997.0
10734,Car,10.0,1.0,Petrol,1331.0
10736,Car,6.0,1.0,Petrol,1799.0
10739,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,1905.0
10740,Car,4.0,1.0,Petrol,1299.0
10741,Car,11.0,1.0,Petrol,1119.0
10742,Car,9.0,1.0,Petrol,1984.0
10744,Car,9.0,1.0,Petrol,1597.0
10745,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
10746,Car,5.0,1.0,Petrol,1124.0
10747,Car,5.0,1.0,Petrol,1796.0
10748,Car,5.0,1.0,Petrol,1796.0
10749,Car,5.0,1.0,Petrol,1796.0
10750,Car,6.0,1.0,Petrol,1396.0
10758,Car,4.0,1.0,Petrol,2295.0
10759,Car,2.0,1.0,Heavy oil,1995.0
10766,Car,11.0,1.0,Petrol,1299.0
10767,Car,3.0,1.0,Petrol,1242.0
10768,Car,7.0,1.0,Petrol,1299.0
10769,Car,3.0,1.0,Petrol,1840.0
10770,Car,11.0,1.0,Heavy oil,1974.0
10771,Car,10.0,1.0,Petrol,1498.0
10772,Car,13.0,1.0,Petrol,988.0
10773,Car,13.0,1.0,Petrol,988.0
10774,Car,8.0,1.0,Heavy oil,4200.0
10775,Car,5.0,1.0,Heavy oil,1868.0
10776,Car,5.0,1.0,Heavy oil,1868.0
10780,Motorcycle 125cc and under,4.0,1.0,Petrol,125.0
10782,Car,5.0,1.0,Petrol,1360.0
10783,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
10787,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
10789,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
10790,Car,6.0,1.0,Petrol,1796.0
10791,Car,4.0,1.0,Heavy oil,1686.0
10793,Bus or coach (17 or more pass seats),13.0,1.0,Heavy oil,-1.0
10795,Car,11.0,1.0,Heavy oil,1896.0
10797,Car,8.0,1.0,Petrol,1587.0
10802,Car,18.0,1.0,Petrol,1275.0
10803,Car,18.0,1.0,Petrol,1275.0
10804,Car,10.0,1.0,Petrol,954.0
10805,Car,2.0,1.0,Petrol,1388.0
10807,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
10808,Car,9.0,1.0,Petrol,1991.0
10810,Car,8.0,1.0,Petrol,1589.0
10811,Car,8.0,1.0,Petrol,1589.0
10812,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,5883.0
10814,Car,9.0,1.0,Petrol,1587.0
10815,Car,10.0,1.0,Petrol,1391.0
10816,Car,13.0,1.0,Petrol,1295.0
10818,Car,4.0,1.0,Petrol,1397.0
10819,Car,10.0,1.0,Petrol,1796.0
10822,Car,24.0,1.0,Petrol,1117.0
10823,Car,1.0,1.0,Petrol,1599.0
10825,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,176.0
10826,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
10828,Car,16.0,1.0,Petrol,1985.0
10830,Car,7.0,1.0,Petrol,1396.0
10831,Car,6.0,1.0,Petrol,1800.0
10833,Car,4.0,1.0,Petrol,973.0
10836,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
10837,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
10839,Car,2.0,1.0,Heavy oil,1896.0
10840,Car,10.0,1.0,Petrol,1761.0
10841,Motorcycle over 500cc,1.0,1.0,Petrol,984.0
10842,Car,7.0,1.0,Petrol,1595.0
10843,Car,1.0,1.0,Heavy oil,1997.0
10844,Car,11.0,1.0,Petrol,1590.0
10846,Car,10.0,1.0,Petrol,1984.0
10847,Car,2.0,1.0,Petrol,1389.0
10848,Car,5.0,1.0,Petrol,1598.0
10849,Car,14.0,1.0,Petrol,1995.0
10850,Car,8.0,1.0,Petrol,1370.0
10851,Car,3.0,1.0,Petrol,1598.0
10853,Car,3.0,1.0,Heavy oil,1896.0
10854,Car,8.0,1.0,Petrol,1598.0
10855,Car,12.0,1.0,Petrol,1171.0
10856,Car,18.0,1.0,Petrol,1990.0
10857,Car,18.0,1.0,Petrol,1990.0
10858,Car,1.0,1.0,Petrol,1299.0
10859,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,498.0
10860,Motorcycle 125cc and under,4.0,1.0,Petrol,100.0
10861,Car,2.0,1.0,Petrol,973.0
10862,Car,12.0,1.0,Petrol,1043.0
10863,Car,1.0,1.0,Petrol,2497.0
10865,Car,7.0,1.0,Petrol,1998.0
10866,Car,7.0,1.0,Petrol,1587.0
10869,Car,12.0,1.0,Petrol,1360.0
10870,Motorcycle over 500cc,20.0,1.0,Petrol,1000.0
10871,Car,16.0,1.0,Heavy oil,1753.0
10872,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
10873,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
10874,Car,4.0,1.0,Petrol,1596.0
10875,Car,4.0,1.0,Petrol,1149.0
10876,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
10877,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
10879,Van / Goods 3.5 tonnes mgw or under,8.0,1.0,Heavy oil,2459.0
10880,Car,18.0,1.0,Petrol,2299.0
10883,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
10885,Car,9.0,1.0,Petrol,1598.0
10886,Car,9.0,1.0,Petrol,1598.0
10887,Car,4.0,1.0,Petrol,1348.0
10891,Car,1.0,1.0,Heavy oil,1896.0
10892,Car,9.0,1.0,Petrol,1596.0
10893,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
10894,Car,2.0,1.0,Petrol,1198.0
10896,Car,12.0,1.0,Petrol,1391.0
10898,Car,6.0,1.0,Petrol,1800.0
10899,Car,8.0,1.0,Petrol,1796.0
10900,Car,6.0,1.0,Petrol,1762.0
10901,Car,3.0,1.0,Petrol,2597.0
10902,Car,3.0,1.0,Petrol,2597.0
10903,Car,2.0,1.0,Heavy oil,1997.0
10904,Car,12.0,1.0,Petrol,1324.0
10905,Motorcycle over 500cc,3.0,1.0,Petrol,1450.0
10906,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
10907,Car,2.0,1.0,Petrol,1796.0
10908,Car,11.0,1.0,Petrol,1360.0
10909,Car,6.0,1.0,Petrol,1597.0
10910,Car,6.0,1.0,Petrol,1895.0
10911,Motorcycle 125cc and under,3.0,1.0,Petrol,125.0
10912,Car,8.0,1.0,Petrol,1762.0
10914,Car,23.0,1.0,Petrol,1990.0
10915,Car,23.0,1.0,Petrol,1990.0
10917,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2151.0
10920,Car,1.0,1.0,Petrol,1397.0
10922,Car,9.0,1.0,Petrol,1332.0
10923,Car,3.0,1.0,Petrol,1988.0
10924,Car,10.0,1.0,Petrol,1598.0
10925,Car,7.0,1.0,Petrol,1495.0
10926,Goods 7.5 tonnes mgw and over,2.0,1.0,Heavy oil,3920.0
10928,Car,8.0,1.0,Petrol,1997.0
10929,Car,8.0,1.0,Petrol,1997.0
10930,Car,2.0,1.0,Petrol,1388.0
10931,Bus or coach (17 or more pass seats),8.0,1.0,Heavy oil,-1.0
10932,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,499.0
10933,Car,1.0,1.0,Petrol,1360.0
10934,Car,1.0,1.0,Petrol,1360.0
10936,Motorcycle over 500cc,14.0,1.0,Petrol,849.0
10937,Car,13.0,1.0,Petrol,1796.0
10938,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
10939,Car,6.0,1.0,Petrol,1390.0
10940,Car,10.0,1.0,Petrol,1390.0
10945,Car,7.0,1.0,Petrol,1998.0
10948,Car,13.0,1.0,Petrol,1118.0
10949,Car,6.0,1.0,Petrol,1149.0
10950,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1997.0
10951,Motorcycle over 125cc and up to 500cc,23.0,1.0,Petrol,500.0
10952,Car,6.0,1.0,Petrol,2000.0
10953,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
10956,Car,2.0,1.0,Petrol,1149.0
10958,Car,13.0,1.0,Petrol,1998.0
10959,Car,7.0,1.0,Heavy oil,1905.0
10962,Motorcycle over 500cc,3.0,1.0,Petrol,988.0
10964,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
10965,Car,3.0,1.0,Petrol,796.0
10966,Car,7.0,1.0,Petrol,973.0
10968,Motorcycle over 125cc and up to 500cc,9.0,1.0,Petrol,498.0
10969,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
10970,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
10972,Car,4.0,1.0,Petrol,1995.0
10975,Car,11.0,1.0,Petrol,1796.0
10976,Car,11.0,1.0,Petrol,1796.0
10978,Bus or coach (17 or more pass seats),8.0,1.0,Heavy oil,-1.0
10979,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
10981,Car,10.0,1.0,Petrol,2438.0
10982,Car,5.0,1.0,Petrol,998.0
10984,Car,4.0,1.0,Petrol,1999.0
10986,Car,3.0,1.0,Petrol,1798.0
10988,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
10990,Car,1.0,1.0,Heavy oil,1896.0
10992,Car,11.0,1.0,Petrol,1396.0
10993,Car,11.0,1.0,Petrol,1392.0
